date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:46:23	603522/603522	---M--	200	added ('OK')	image/jpeg	etag:%2247174172288242fded6fb8507bde8c7f%22	http://theme.hstatic.net/1000313040/1000406925/14/mb_banner_img3.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/mb_banner_img3f03c.jpg	(from https://anhhoabakery.vn/)
08:46:26	86092/86092	---MCZ	200	added ('OK')	text/html	etag:W/%2233e82d07629d40c390232ceb8d976bc8%22	https://anhhoabakery.vn/products/banh-nuong-deo-2	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/banh-nuong-deo-2.html	(from https://anhhoabakery.vn/)
08:46:26	236892/236892	---M--	200	added ('OK')	image/png	etag:%225901ef83015e3a95bb6cedfeb8e59ace%22	http://product.hstatic.net/1000313040/product/14__1__12dbfce154584879b5024d9270ac1a3a_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/14__1__12dbfce154584879b5024d9270ac1a3a_large.png	(from https://anhhoabakery.vn/)
08:46:29	88617/88617	---MCZ	200	added ('OK')	text/html	etag:W/%225c694b43f05b4591aacb2a8db6f4129b%22	https://anhhoabakery.vn/products/tam-sen-hanh-phuc-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/tam-sen-hanh-phuc-1.html	(from https://anhhoabakery.vn/)
08:46:49	821652/821652	---M--	200	added ('OK')	image/jpeg	etag:%228a1b1f53690d50fcf759d28beead3aca%22	http://theme.hstatic.net/1000313040/1000406925/14/mb_banner_img2.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/mb_banner_img2f03c.jpg	(from https://anhhoabakery.vn/)
08:46:52	88745/88745	---MCZ	200	added ('OK')	text/html	etag:W/%22652bc53a11a34e7399aae473b73b571b%22	https://anhhoabakery.vn/products/nhat-ngu-hop-nguyet	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/nhat-ngu-hop-nguyet.html	(from https://anhhoabakery.vn/)
08:47:02	242381/242381	---M--	200	added ('OK')	image/png	etag:%22ea249e92ca3557971b5051d6f5517520%22	http://product.hstatic.net/1000313040/product/15_7e69c09bc18046359bfbc596d3df2637_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/15_7e69c09bc18046359bfbc596d3df2637_large.png	(from https://anhhoabakery.vn/)
08:47:05	88701/88701	---MCZ	200	added ('OK')	text/html	etag:W/%220d782fd0050c431789265880c86fc765%22	https://anhhoabakery.vn/products/nguyet-thinh-vuong	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/nguyet-thinh-vuong.html	(from https://anhhoabakery.vn/)
08:47:06	248416/248416	---M--	200	added ('OK')	image/png	etag:%223f72f0c7d3a992a977703df6bfa35570%22	http://product.hstatic.net/1000313040/product/16__1__1ab6fe343979451c96896a5949452c5b_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/16__1__1ab6fe343979451c96896a5949452c5b_large.png	(from https://anhhoabakery.vn/)
08:47:09	239684/239684	---M--	200	added ('OK')	image/png	etag:%22d8fbb6475410f8cbe11edec5504634fc%22	http://product.hstatic.net/1000313040/product/11__1__e9cbaa60d3b346d8ac0e672843d90963_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/11__1__e9cbaa60d3b346d8ac0e672843d90963_large.png	(from https://anhhoabakery.vn/)
08:47:09	88525/88525	---MCZ	200	added ('OK')	text/html	etag:W/%22d337fe89d8c44174b71b04539afe0941%22	https://anhhoabakery.vn/products/ngu-binh-an	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/ngu-binh-an.html	(from https://anhhoabakery.vn/)
08:47:12	88543/88543	---MCZ	200	added ('OK')	text/html	etag:W/%224b6b8863eee347bd89d6d8fb60c476d6%22	https://anhhoabakery.vn/products/loc-an-khang	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/loc-an-khang.html	(from https://anhhoabakery.vn/)
08:47:29	229432/229432	---M--	200	added ('OK')	image/png	etag:%2249acab0a2467ddabcc19aae3e835a5c6%22	http://product.hstatic.net/1000313040/product/10__1__5e9a28c71d3e4356ac3a8363518c35f1_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/10__1__5e9a28c71d3e4356ac3a8363518c35f1_large.png	(from https://anhhoabakery.vn/)
08:47:31	88565/88565	---MCZ	200	added ('OK')	text/html	etag:W/%2265bcebb1797e417b97d69c30cfd658ef%22	https://anhhoabakery.vn/products/phat-tu-quy	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/phat-tu-quy.html	(from https://anhhoabakery.vn/)
08:47:45	249762/249762	---M--	200	added ('OK')	image/png	etag:%227a89dbaf6488b4c931707c1042011a79%22	http://product.hstatic.net/1000313040/product/9__1__2100e597f0b74f7abe077a8e88d311f4_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/9__1__2100e597f0b74f7abe077a8e88d311f4_large.png	(from https://anhhoabakery.vn/)
08:47:48	238339/238339	---M--	200	added ('OK')	image/png	etag:%223ad23307ad4a1739f8be775f797d76d8%22	http://product.hstatic.net/1000313040/product/8_f40f9513358c402089e7c750b4946c5d_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/8_f40f9513358c402089e7c750b4946c5d_large.png	(from https://anhhoabakery.vn/)
08:47:48	88599/88599	---MCZ	200	added ('OK')	text/html	etag:W/%22103d7568376f4061a2de205e5ed399b7%22	https://anhhoabakery.vn/products/luc-thuy-sen	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/luc-thuy-sen.html	(from https://anhhoabakery.vn/)
08:47:51	88580/88580	---MCZ	200	added ('OK')	text/html	etag:W/%2237d67f1479964a65ba1573b8dfc2debd%22	https://anhhoabakery.vn/products/luc-don-sen	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/luc-don-sen.html	(from https://anhhoabakery.vn/)
08:47:53	253837/253837	---M--	200	added ('OK')	image/png	etag:%22cd91c565883605e37ffde28d08d452c0%22	http://product.hstatic.net/1000313040/product/7_14ea7da99c5f43ecba337dd8572ce649_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/7_14ea7da99c5f43ecba337dd8572ce649_large.png	(from https://anhhoabakery.vn/)
08:47:56	88619/88619	---MCZ	200	added ('OK')	text/html	etag:W/%22d0d7c5e9696f4cb8873882dc43ebd290%22	https://anhhoabakery.vn/products/luc-nhuy-cat	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/luc-nhuy-cat.html	(from https://anhhoabakery.vn/)
08:48:12	251589/251589	---M--	200	added ('OK')	image/png	etag:%22ca589d465a79144e37595a159a06702e%22	http://product.hstatic.net/1000313040/product/6_fbdd2bf82a124a25875a3ec02d8e576f_large.png	C:/My%20Web%20Sites/https___anhhoabakery.vn_/product.hstatic.net/1000313040/product/6_fbdd2bf82a124a25875a3ec02d8e576f_large.png	(from https://anhhoabakery.vn/)
